data\2004\01\07\1548759.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\01\12\1550196.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\01\21\1552549.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\01\21\1552562.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\01\22\1552792.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\01\23\1553086.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\02\07\1556964.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\02\11\1558071.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\02\12\1558352.xml	\Metropolitan Desk	By David W. Dunlap
data\2004\02\13\1558598.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\02\13\1558652.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\02\19\1560037.xml	\Metropolitan Desk	By David W. Dunlap
data\2004\02\20\1560292.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\02\20\1560301.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\02\25\1561605.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\02\25\1561693.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\02\26\1561877.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\03\02\1563165.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\03\02\1563238.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\03\03\1563450.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\03\04\1563677.xml	\Metropolitan Desk	By David W. Dunlap
data\2004\03\05\1563939.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\03\06\1564166.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\03\11\1565446.xml	\Metropolitan Desk	By David W. Dunlap
data\2004\03\17\1567034.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\03\18\1567331.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\03\21\1568151.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\03\25\1569037.xml	\Metropolitan Desk	By David W. Dunlap
data\2004\03\26\1569345.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\03\29\1570196.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\04\01\1570800.xml	\Metropolitan Desk	By David W. Dunlap
data\2004\04\02\1571118.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\04\03\1571355.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\04\07\1572359.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\04\09\1572796.xml	\Metropolitan Desk	By DAVID W. DUNLAP
data\2004\02\27\1562045.xml	\Leisure/Weekend Desk	By DAVID W. DUNLAP
data\2004\03\12\1565813.xml	\Metropolitan Desk	By David W. Dunlap (NYT); Compiled by Ian Urbina
data\2004\03\16\1566896.xml	\Metropolitan Desk	By David W. Dunlap (NYT); Compiled by Ian Urbina
data\2004\02\13\1558611.xml	\Metropolitan Desk	By David W. Dunlap (NYT); Compiled by Vicki Vila
data\2004\01\14\1550675.xml	\Metropolitan Desk	By DAVID W. DUNLAP and ERIC LIPTON; Glenn Collins and Sabrina Tavernise contributed reporting for this article.
data\2004\01\08\1549025.xml	\Metropolitan Desk	By DAVID W. DUNLAP and GLENN COLLINS
data\2004\01\04\1547827.xml	\Book Review Desk	By David Walton
data\2004\01\18\1551829.xml	\Book Review Desk	By David Walton
data\2004\01\11\1549829.xml	\Money and Business/Financial Desk	By DAVID WETHE
data\2004\01\25\1553736.xml	\Book Review Desk	By David Willis McCullough
data\2004\01\18\1551609.xml	\Long Island Weekly Desk	By DAVID WINZELBERG
data\2004\02\29\1562546.xml	\Long Island Weekly Desk	By DAVID WINZELBERG
data\2004\03\07\1564383.xml	\Long Island Weekly Desk	By DAVID WINZELBERG
data\2004\03\21\1567953.xml	\Long Island Weekly Desk	By DAVID WINZELBERG
data\2004\01\06\1548541.xml	\Business/Financial Desk	By DAVID WOLFE; As told to Francine Parnes.
data\2004\01\11\1549987.xml	\Week in Review Desk	By DEAN E. MURPHY
data\2004\02\29\1562488.xml	\Travel Desk	By DEAN E. MURPHY
data\2004\01\07\1548787.xml	\National Desk	By DEAN E. MURPHY
data\2004\01\16\1551123.xml	\National Desk	By DEAN E. MURPHY
data\2004\01\19\1552114.xml	\National Desk	By DEAN E. MURPHY
data\2004\01\21\1552433.xml	\National Desk	By DEAN E. MURPHY
data\2004\01\29\1554527.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\05\1556403.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\07\1556859.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\08\1557246.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\09\1557555.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\11\1557971.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\11\1557978.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\19\1560083.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\20\1560273.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\21\1560534.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\23\1561199.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\24\1561492.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\25\1561707.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\26\1561880.xml	\National Desk	By DEAN E. MURPHY
data\2004\02\27\1562136.xml	\National Desk	By DEAN E. MURPHY
data\2004\03\03\1563397.xml	\National Desk	By DEAN E. MURPHY
data\2004\03\03\1563453.xml	\National Desk	By DEAN E. MURPHY
data\2004\03\06\1564116.xml	\National Desk	By DEAN E. MURPHY
data\2004\03\12\1565767.xml	\National Desk	By DEAN E. MURPHY
data\2004\03\18\1567249.xml	\National Desk	By DEAN E. MURPHY
data\2004\04\06\1572118.xml	\National Desk	By DEAN E. MURPHY
data\2004\01\22\1552817.xml	\National Desk	By Dean E. Murphy (NYT)
data\2004\02\26\1561961.xml	\National Desk	By Dean E. Murphy (NYT)
data\2004\03\02\1563234.xml	\National Desk	By Dean E. Murphy (NYT)
data\2004\02\18\1559880.xml	\National Desk	By DEAN E. MURPHY and CAROLYN MARSHALL
data\2004\02\06\1556662.xml	\National Desk	By DEAN E. MURPHY; Carol Pogash contributed reporting for this article.
data\2004\02\14\1558687.xml	\National Desk	By DEAN E. MURPHY; Carolyn Marshall contributed reporting for this article.
data\2004\03\20\1567748.xml	\National Desk	By DEAN E. MURPHY; Carolyn Marshall contributed reporting for this article.
data\2004\03\13\1565925.xml	\National Desk	By DEAN E. MURPHY; Pam Belluck contributed reporting from Boston for this article.
data\2004\01\27\1554094.xml	\Business/Financial Desk	By Dean Foster; As told to Sharon McDonnell.
data\2004\03\11\1565401.xml	\The Arts/Cultural Desk	By DEBORAH BALDWIN
data\2004\01\01\1547306.xml	\House & Home/Style Desk	By DEBORAH BALDWIN
data\2004\03\18\1567213.xml	\House & Home/Style Desk	By DEBORAH BALDWIN
data\2004\02\08\1557045.xml	\Book Review Desk	By Deborah Harrison
data\2004\01\04\1547896.xml	\Magazine Desk	By Deborah Solomon
data\2004\01\11\1549704.xml	\Magazine Desk	By Deborah Solomon
data\2004\02\01\1555207.xml	\Magazine Desk	By Deborah Solomon
data\2004\02\08\1557131.xml	\Magazine Desk	By Deborah Solomon
data\2004\02\15\1558965.xml	\Magazine Desk	By Deborah Solomon
data\2004\02\22\1560655.xml	\Magazine Desk	By Deborah Solomon
data\2004\02\29\1562495.xml	\Magazine Desk	By Deborah Solomon
data\2004\03\14\1566088.xml	\Magazine Desk	By Deborah Solomon
data\2004\03\21\1567933.xml	\Magazine Desk	By Deborah Solomon
data\2004\03\28\1569697.xml	\Magazine Desk	By Deborah Solomon
data\2004\04\04\1571803.xml	\Magazine Desk	By Deborah Solomon
data\2004\04\11\1573208.xml	\Magazine Desk	By Deborah Solomon
data\2004\04\04\1571397.xml	\Arts and Leisure Desk	By DEBORAH SONTAG
data\2004\02\10\1557772.xml	\Business/Financial Desk	By DEBORAH SZEKELY; As told to Abby Ellin.
data\2004\04\11\1573181.xml	\Magazine Desk	By Debra Borchert
data\2004\01\18\1551617.xml	\New Jersey Weekly Desk	By Debra Galant
data\2004\02\01\1555459.xml	\New Jersey Weekly Desk	By DEBRA GALANT
data\2004\02\08\1557326.xml	\New Jersey Weekly Desk	By DEBRA GALANT
data\2004\03\28\1569807.xml	\New Jersey Weekly Desk	By DEBRA GALANT
data\2004\04\04\1571486.xml	\New Jersey Weekly Desk	By DEBRA GALANT
data\2004\03\31\1570662.xml	\Museums	By DEBRA GALANT
data\2004\03\31\1570663.xml	\Museums	By DEBRA GALANT
data\2004\01\25\1553578.xml	\New Jersey Weekly Desk	By DEBRA NUSSBAUM
data\2004\01\25\1553581.xml	\New Jersey Weekly Desk	By DEBRA NUSSBAUM
data\2004\02\08\1557332.xml	\New Jersey Weekly Desk	By DEBRA NUSSBAUM
data\2004\02\15\1559209.xml	\New Jersey Weekly Desk	By Debra Nussbaum
data\2004\03\07\1564452.xml	\New Jersey Weekly Desk	By DEBRA NUSSBAUM
data\2004\03\14\1566242.xml	\New Jersey Weekly Desk	By DEBRA NUSSBAUM
data\2004\03\28\1569786.xml	\New Jersey Weekly Desk	By DEBRA NUSSBAUM
data\2004\04\03\1571282.xml	\Metropolitan Desk	By DEBRA NUSSBAUM COHEN
data\2004\01\04\1548123.xml	\Westchester Weekly Desk	By DEBRA WEST
data\2004\02\01\1555468.xml	\Westchester Weekly Desk	By DEBRA WEST
data\2004\02\29\1562575.xml	\Westchester Weekly Desk	By DEBRA WEST
data\2004\03\09\1564944.xml	\The Arts/Cultural Desk	By DEBRA WEST
data\2004\01\16\1551198.xml	\Metropolitan Desk	By DEBRA WEST
data\2004\01\17\1551358.xml	\Metropolitan Desk	By DEBRA WEST
data\2004\01\19\1552117.xml	\Metropolitan Desk	By DEBRA WEST
data\2004\02\12\1558346.xml	\Metropolitan Desk	By DEBRA WEST
data\2004\02\28\1562324.xml	\Metropolitan Desk	By DEBRA WEST
data\2004\03\19\1567472.xml	\Metropolitan Desk	By DEBRA WEST
data\2004\01\04\1548163.xml	\Week in Review Desk	By Denise Grady
data\2004\01\11\1549982.xml	\Week in Review Desk	By DENISE GRADY
data\2004\01\01\1547383.xml	\National Desk	By DENISE GRADY
data\2004\01\03\1547701.xml	\National Desk	By DENISE GRADY
data\2004\01\08\1548984.xml	\National Desk	By DENISE GRADY
data\2004\01\23\1552946.xml	\National Desk	By DENISE GRADY
data\2004\01\30\1554844.xml	\National Desk	By DENISE GRADY
data\2004\02\06\1556654.xml	\National Desk	By DENISE GRADY
data\2004\03\03\1563355.xml	\National Desk	By DENISE GRADY
data\2004\03\18\1567248.xml	\National Desk	By DENISE GRADY
data\2004\03\18\1567302.xml	\National Desk	By DENISE GRADY
data\2004\04\07\1572420.xml	\National Desk	By DENISE GRADY
data\2004\02\12\1558235.xml	\Metropolitan Desk	By DENISE GRADY
data\2004\01\06\1548466.xml	\Health & Fitness	By DENISE GRADY
data\2004\01\13\1550310.xml	\Health & Fitness	By DENISE GRADY
data\2004\02\03\1555852.xml	\Health & Fitness	By DENISE GRADY
data\2004\03\09\1564914.xml	\Health & Fitness	By DENISE GRADY
data\2004\03\09\1564920.xml	\Health & Fitness	By DENISE GRADY
data\2004\03\26\1569392.xml	\National Desk	By Denise Grady (NYT)
data\2004\01\27\1554056.xml	\National Desk	By DENISE GRADY and DONALD G. McNEIL Jr.
data\2004\03\24\1568799.xml	\National Desk	By DENISE GRADY and GARDINER HARRIS; David Tuller and Terry Aguayo contributed reporting for this article.
data\2004\01\28\1554244.xml	"\Dining In, Dining Out/Style Desk"	By DENISE LANDIS
data\2004\03\17\1566950.xml	"\Dining In, Dining Out/Style Desk"	By DENISE LANDIS
data\2004\02\04\1556107.xml	"\Dining In, Dining Out/Style Desk"	"By DENISE LANDIS; Brian Palmer, in New York, and Violet Feng, in San Francisco, contributed reporting for this article."
data\2004\02\22\1560730.xml	\Travel Desk	By DENNIS BLANK
data\2004\03\07\1564347.xml	\Travel Desk	By DENNIS BLANK
data\2004\01\18\1551818.xml	\Book Review Desk	By Dennis Duffy
data\2004\02\14\1558766.xml	\Metropolitan Desk	By DENNIS GAFFNEY
data\2004\01\25\1553397.xml	\Real Estate Desk	By DENNIS HEVESI
data\2004\03\21\1567997.xml	\Real Estate Desk	By DENNIS HEVESI
data\2004\02\06\1556745.xml	\Metropolitan Desk	By DENNIS HEVESI
data\2004\02\13\1558497.xml	\Metropolitan Desk	By DENNIS HEVESI
data\2004\02\27\1562168.xml	\Metropolitan Desk	By DENNIS HEVESI
data\2004\04\02\1571122.xml	\Metropolitan Desk	By DENNIS HEVESI
data\2004\01\25\1553364.xml	\Travel Desk	By DENNIS M. BLANK
data\2004\01\13\1550316.xml	\Science Desk	By DENNIS OVERBYE
data\2004\01\20\1552200.xml	\Science Desk	By DENNIS OVERBYE
data\2004\02\03\1555846.xml	\Science Desk	By DENNIS OVERBYE
data\2004\02\17\1559553.xml	\Science Desk	By DENNIS OVERBYE
data\2004\01\17\1551454.xml	\National Desk	By DENNIS OVERBYE
data\2004\02\07\1556904.xml	\National Desk	By DENNIS OVERBYE
data\2004\02\10\1557847.xml	\National Desk	By DENNIS OVERBYE
data\2004\03\10\1565223.xml	\National Desk	By DENNIS OVERBYE
data\2004\02\15\1558893.xml	\Travel Desk	By DENNIS RAY WHEATON
data\2004\04\02\1570994.xml	\Escapes	By DENNIS RODKIN
data\2004\03\24\1568767.xml	\Editorial Desk	By Dennis Ross
data\2004\01\04\1547978.xml	\The City Weekly Desk	By DENNY LEE
data\2004\01\11\1549809.xml	\The City Weekly Desk	By DENNY LEE
data\2004\01\11\1549836.xml	\The City Weekly Desk	By DENNY LEE
data\2004\01\18\1552000.xml	\The City Weekly Desk	By DENNY LEE
data\2004\01\18\1552006.xml	\The City Weekly Desk	By DENNY LEE
data\2004\01\25\1553452.xml	\The City Weekly Desk	By DENNY LEE
data\2004\02\22\1560842.xml	\The City Weekly Desk	By DENNY LEE
data\2004\01\16\1551059.xml	\Escapes	By DENNY LEE
data\2004\02\13\1558441.xml	\Escapes	By DENNY LEE
data\2004\02\20\1560199.xml	\Escapes	By DENNY LEE
data\2004\02\27\1562061.xml	\Escapes	By DENNY LEE
data\2004\03\05\1563856.xml	\Escapes	By DENNY LEE
data\2004\03\26\1569236.xml	\Escapes	By DENNY LEE
data\2004\04\09\1572752.xml	\Escapes	By DENNY LEE
data\2004\02\08\1557022.xml	\Book Review Desk	By Derek Bickerton
data\2004\02\15\1559277.xml	\Sports Desk	By DESMOND BUTLER
data\2004\02\06\1556663.xml	\Foreign Desk	By DESMOND BUTLER
data\2004\03\05\1564010.xml	\Foreign Desk	By DESMOND BUTLER
data\2004\01\22\1552805.xml	\Foreign Desk	By Desmond Butler (NYT)
data\2004\01\30\1554905.xml	\Foreign Desk	By Desmond Butler (NYT)
data\2004\01\31\1555079.xml	\Foreign Desk	By Desmond Butler (NYT)
data\2004\01\04\1548090.xml	\Long Island Weekly Desk	By DEVIN SMITH
data\2004\02\01\1555412.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\03\1555915.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\08\1557257.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\13\1558460.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\13\1558493.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\15\1559175.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\15\1559192.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\17\1559583.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\19\1560018.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\21\1560474.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\23\1561231.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\28\1562304.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\29\1562733.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\03\01\1563010.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\03\01\1563041.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\03\02\1563169.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\03\06\1564143.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\03\07\1564575.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\03\08\1564840.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\03\15\1566588.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\03\18\1567234.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\03\26\1569292.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\03\27\1569569.xml	\Foreign Desk	By DEXTER FILKINS
data\2004\02\06\1556660.xml	\Foreign Desk	By DEXTER FILKINS and EDWARD WONG
data\2004\03\04\1563737.xml	\Foreign Desk	By DEXTER FILKINS and ERIC SCHMITT; Dexter Filkins reported from Baghdad for this article and Eric Schmitt from Washington. John F. Burns contributed reporting from Baghdad.
data\2004\02\09\1557561.xml	\Foreign Desk	By DEXTER FILKINS; Douglas Jehl contributed reporting from Washington for this article.
data\2004\03\21\1567836.xml	\Foreign Desk	By DEXTER FILKINS; Jeffrey Gettleman contributed reporting from Baghdad for this article.
data\2004\02\28\1562383.xml	\Foreign Desk	By DEXTER FILKINS; John F. Burns and Jeffrey Gettleman contributed reporting for this article.
data\2004\03\09\1564998.xml	\Foreign Desk	By DEXTER FILKINS; John F. Burns contributed reporting for this article.
data\2004\02\27\1562105.xml	\Foreign Desk	By DEXTER FILKINS; John F. Burns contributed reporting from Baghdad for this article.
data\2004\03\21\1568153.xml	\Foreign Desk	By DEXTER FILKINSp; Jeffrey Gettleman contributed reporting from Baghdad for this article.
data\2004\01\02\1547593.xml	\Outlook	By DIANA B. HENRIQUES
data\2004\01\04\1547995.xml	\Money and Business/Financial Desk	By DIANA B. HENRIQUES
data\2004\01\06\1548543.xml	\Business/Financial Desk	By DIANA B. HENRIQUES
data\2004\04\05\1571939.xml	\Business/Financial Desk	By DIANA B. HENRIQUES
data\2004\01\18\1551667.xml	\National Desk	By DIANA JEAN SCHEMO
data\2004\01\28\1554276.xml	\National Desk	By DIANA JEAN SCHEMO
data\2004\02\20\1560318.xml	\National Desk	By DIANA JEAN SCHEMO
data\2004\02\26\1561837.xml	\National Desk	By DIANA JEAN SCHEMO
data\2004\03\02\1563168.xml	\National Desk	By DIANA JEAN SCHEMO
data\2004\03\04\1563658.xml	\National Desk	By DIANA JEAN SCHEMO
data\2004\03\16\1566751.xml	\National Desk	By DIANA JEAN SCHEMO
data\2004\03\19\1567485.xml	\National Desk	By DIANA JEAN SCHEMO
data\2004\03\25\1569013.xml	\National Desk	By DIANA JEAN SCHEMO
data\2004\03\30\1570429.xml	\National Desk	By DIANA JEAN SCHEMO
data\2004\04\09\1572798.xml	\National Desk	By DIANA JEAN SCHEMO
data\2004\01\28\1554413.xml	\Metropolitan Desk	By DIANA JEAN SCHEMO
data\2004\04\07\1572340.xml	\Metropolitan Desk	By DIANA JEAN SCHEMO
data\2004\03\09\1565088.xml	\National Desk	By Diana Jean Schemo (NYT)
data\2004\02\03\1555954.xml	\National Desk	By DIANA JEAN SCHEMO and LYNETTE CLEMETSON
data\2004\03\07\1564423.xml	\Westchester Weekly Desk	By DIANA MARSZALEK
data\2004\03\21\1567984.xml	\Westchester Weekly Desk	By DIANA MARSZALEK
data\2004\02\08\1557146.xml	\Real Estate Desk	By DIANA SHAMAN
data\2004\01\07\1548812.xml	\Business/Financial Desk	By DIANA SHAMAN
data\2004\01\25\1553698.xml	\Week in Review Desk	By Diane Cardwell
data\2004\01\03\1547696.xml	\National Desk	By DIANE CARDWELL
data\2004\01\10\1549490.xml	\National Desk	By DIANE CARDWELL
data\2004\01\18\1551576.xml	\National Desk	By DIANE CARDWELL
data\2004\01\23\1553040.xml	\National Desk	By DIANE CARDWELL
data\2004\01\27\1554191.xml	\National Desk	By DIANE CARDWELL
data\2004\01\28\1554386.xml	\National Desk	By DIANE CARDWELL
data\2004\02\01\1555394.xml	\National Desk	By DIANE CARDWELL
data\2004\02\03\1556027.xml	\National Desk	By DIANE CARDWELL
data\2004\02\04\1556216.xml	\National Desk	By DIANE CARDWELL
data\2004\02\05\1556368.xml	\National Desk	By DIANE CARDWELL
data\2004\02\28\1562375.xml	\Metropolitan Desk	By DIANE CARDWELL
data\2004\03\17\1567099.xml	\Metropolitan Desk	By DIANE CARDWELL
data\2004\03\25\1569113.xml	\Metropolitan Desk	By DIANE CARDWELL
data\2004\04\02\1571144.xml	\Metropolitan Desk	By DIANE CARDWELL
data\2004\04\03\1571328.xml	\Metropolitan Desk	By DIANE CARDWELL
data\2004\04\06\1572147.xml	\Metropolitan Desk	By DIANE CARDWELL
data\2004\04\08\1572550.xml	\Metropolitan Desk	By DIANE CARDWELL
data\2004\01\06\1548610.xml	\National Desk	By Diane Cardwell (NYT)
data\2004\01\10\1549592.xml	\National Desk	By Diane Cardwell (NYT)
data\2004\01\24\1553265.xml	\National Desk	By Diane Cardwell (NYT)
data\2004\04\02\1571185.xml	\Metropolitan Desk	By Diane Cardwell (NYT); Compiled by Anthony Ramirez
data\2004\03\27\1569548.xml	\Metropolitan Desk	By DIANE CARDWELLand JANON FISHER
data\2004\02\01\1555169.xml	\Book Review Desk	By Diane Cole
data\2004\03\18\1567224.xml	\Editorial Desk	By Diane Ravitch and Randi Weingarten
data\2004\01\25\1553649.xml	\Connecticut Weekly Desk	By DICK AHLES
data\2004\02\01\1555430.xml	\Connecticut Weekly Desk	By DICK AHLES
data\2004\02\15\1559009.xml	\Connecticut Weekly Desk	By DICK AHLES
data\2004\02\29\1562799.xml	\Connecticut Weekly Desk	By DICK AHLES
data\2004\03\07\1564621.xml	\Connecticut Weekly Desk	By DICK AHLES
data\2004\03\14\1566444.xml	\Connecticut Weekly Desk	By DICK AHLES
data\2004\04\04\1571448.xml	\Connecticut Weekly Desk	By DICK AHLES
data\2004\04\04\1571700.xml	\Connecticut Weekly Desk	By DICK AHLES
data\2004\04\11\1573237.xml	\Connecticut Weekly Desk	By DICK AHLES
data\2004\01\29\1554503.xml	\The Arts/Cultural Desk	By DICK CAVETT
data\2004\04\11\1573339.xml	\Money and Business/Financial Desk	By DIERDRA ZOLLAR; As told to Patricia R. Olsen.
data\2004\01\27\1554038.xml	\Editorial Desk	By Dilip Hiro
data\2004\01\01\1547319.xml	\The Arts/Cultural Desk	By DINITIA SMITH
data\2004\01\06\1548472.xml	\The Arts/Cultural Desk	By DINITIA SMITH
data\2004\01\21\1552399.xml	\The Arts/Cultural Desk	By DINITIA SMITH
data\2004\03\01\1563012.xml	\The Arts/Cultural Desk	By DINITIA SMITH
data\2004\03\23\1568492.xml	\The Arts/Cultural Desk	By DINITIA SMITH
data\2004\04\01\1570741.xml	\The Arts/Cultural Desk	By DINITIA SMITH
data\2004\02\01\1555177.xml	\Television	By DINITIA SMITH
data\2004\03\16\1566717.xml	\Health & Fitness	By DINITIA SMITH
data\2004\01\03\1547680.xml	\Arts & Ideas/Cultural Desk	By DINITIA SMITH
data\2004\01\24\1553145.xml	\Arts & Ideas/Cultural Desk	By DINITIA SMITH
data\2004\01\31\1554987.xml	\Arts & Ideas/Cultural Desk	By DINITIA SMITH
data\2004\02\07\1556838.xml	\Arts & Ideas/Cultural Desk	By DINITIA SMITH
data\2004\03\06\1564106.xml	\Arts & Ideas/Cultural Desk	By DINITIA SMITH
data\2004\03\27\1569468.xml	\Arts & Ideas/Cultural Desk	By DINITIA SMITH
data\2004\03\30\1570412.xml	\Editorial Desk	By Dolly Fil�rtiga
data\2004\03\09\1564956.xml	\Editorial Desk	By Don Browning and Elizabeth Marquardt
data\2004\03\18\1567223.xml	\Business/Financial Desk	By DON PHILLIPS
data\2004\03\31\1570608.xml	\Business/Financial Desk	By DON PHILLIPS
data\2004\01\04\1548129.xml	\Automobiles	By DON SHERMAN
data\2004\01\19\1552142.xml	\Automobiles	By DON SHERMAN
data\2004\03\04\1563675.xml	\Foreign Desk	By DON VAN NATTA Jr. and DESMOND BUTLER
data\2004\02\24\1561375.xml	\Business/Financial Desk	By DONALD C. DOWLING JR.; As told to Francine Parnes.
data\2004\02\08\1557396.xml	\Week in Review Desk	By Donald G. McNeil Jr.
data\2004\03\04\1563748.xml	\Sports Desk	By DONALD G. McNEIL Jr.
data\2004\02\03\1555865.xml	\Science Desk	By DONALD G. McNEIL Jr.
data\2004\01\29\1554520.xml	\National Desk	By DONALD G. McNEIL Jr.
data\2004\02\04\1556206.xml	\National Desk	By DONALD G. McNEIL Jr.
data\2004\02\09\1557565.xml	\National Desk	By DONALD G. McNEIL Jr.
data\2004\02\25\1561708.xml	\National Desk	By DONALD G. McNEIL Jr.
data\2004\03\04\1563661.xml	\National Desk	By DONALD G. McNEIL Jr.
data\2004\03\27\1569540.xml	\National Desk	By DONALD G. McNEIL Jr.
data\2004\04\10\1572973.xml	\National Desk	By DONALD G. McNEIL Jr.
data\2004\01\02\1547596.xml	\Metropolitan Desk	By DONALD G. McNEIL Jr.
data\2004\02\26\1561808.xml	\House & Home/Style Desk	By DONALD G. McNEIL Jr.
data\2004\03\16\1566722.xml	\Health & Fitness	By DONALD G. McNEIL Jr.
data\2004\04\06\1572090.xml	\Health & Fitness	By DONALD G. McNEIL Jr.
data\2004\02\11\1557966.xml	\Foreign Desk	By DONALD G. McNEIL Jr.
data\2004\02\11\1558041.xml	\Foreign Desk	By DONALD G. McNEIL Jr.
data\2004\02\17\1559575.xml	\Foreign Desk	By DONALD G. McNEIL Jr.
data\2004\03\28\1569936.xml	\Foreign Desk	By DONALD G. McNEIL Jr.
data\2004\02\05\1556401.xml	\National Desk	By DONALD G. McNEIL Jr. and DENISE GRADY
data\2004\03\19\1567445.xml	\Editorial Desk	By Donald H. Rumsfeld
data\2004\02\15\1559257.xml	\Long Island Weekly Desk	By Donna Kutt Nahas
data\2004\03\07\1564677.xml	\Long Island Weekly Desk	By Donna Kutt Nahas
data\2004\04\11\1573492.xml	\Long Island Weekly Desk	By Donna Kutt Nahas
data\2004\01\08\1548958.xml	\House & Home/Style Desk	By DONNA PAUL
data\2004\03\31\1570670.xml	\Museums	By DONNA WILKINSON
data\2004\03\13\1565901.xml	\Foreign Desk	By DOREEN CARVAJAL
data\2004\01\10\1549562.xml	\Business/Financial Desk	By DOREEN CARVAJAL
data\2004\01\09\1549328.xml	\Business/Financial Desk	"By DOREEN CARVAJAL and JONATHAN D. GLATER; Doreen Carvajal reported from Parma, Italy, for this article, and Jonathan D. Glater from New York."
data\2004\01\25\1553430.xml	\Editorial Desk	By Dorothy A. Brown
data\2004\01\28\1554311.xml	\Editorial Desk	By DOROTHY SAMUELS
data\2004\03\31\1570573.xml	\Editorial Desk	By DOROTHY SAMUELS
data\2004\01\06\1548460.xml	\The Arts/Cultural Desk	By DOUGLAS BRINKLEY
data\2004\02\17\1559540.xml	\The Arts/Cultural Desk	By DOUGLAS BRINKLEY
data\2004\03\02\1563099.xml	\The Arts/Cultural Desk	By DOUGLAS BRINKLEY
data\2004\01\15\1550790.xml	\House & Home/Style Desk	By DOUGLAS HEINGARTNER
data\2004\03\25\1568950.xml	\House & Home/Style Desk	By DOUGLAS HEINGARTNER
data\2004\01\19\1552104.xml	\Business/Financial Desk	By DOUGLAS HEINGARTNER
data\2004\03\06\1564100.xml	\Editorial Desk	By Douglas J. Besharov
data\2004\02\08\1557338.xml	\Week in Review Desk	By DOUGLAS JEHL
